Target Area, Target sign,TargetFinding Time, TargetFinding result
1,1,1.794042,True
1,1,0,True
0,0,0,False
1,1,6.643799,True
0,1,1.326119,True
0,1,0,True
1,0,1.689898,True
0,1,1.914164,True
0,1,1.774488,True
1,1,2.848186,True
