Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,2.953458,True
0,1,0.9584609,False
0,1,1.289635,False
1,1,2,True
1,0,0.6666667,True
1,1,15.45897,True
0,0,-1,False
1,0,-1,False
0,0,-1,False
0,0,-1,False
