Target Area, Target sign,TargetFinding Time, TargetFinding result
1,1,1.751766,True
1,0,2.120751,True
0,1,2.700616,True
0,0,4.432885,True
1,0,0,True
1,0,1.637104,True
0,0,1.496528,True
1,0,2.552253,True
0,0,1.401878,True
0,1,-1,False
