Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,1.67436,True
0,0,1.778212,True
0,0,1.36443,True
1,0,6.829177,True
0,0,6,True
1,1,3.550588,True
1,1,2.219248,True
1,0,1.419995,True
0,0,2.879045,True
1,0,1.435981,True
