Target Area, Target sign,TargetFinding Time, TargetFinding result
1,1,1.373047,False
1,1,0.8855578,True
0,1,5.191461,True
0,1,0,True
0,0,1.157001,False
1,1,7.144625,True
1,0,0,False
0,1,1.204574,False
0,0,1.4237,False
1,0,-1,False
