Target Area, Target sign,TargetFinding Time, TargetFinding result
1,1,8.184965,True
0,1,2.17818,True
0,0,1.253252,False
0,1,1.506436,False
0,0,1.301679,False
0,0,1.350063,True
1,1,1.533059,True
1,1,-1,False
1,0,-1,False
1,1,-1,False
