Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,1.844695,False
1,1,8.131016,True
1,0,0,False
0,0,1.249922,False
0,1,1.199737,False
0,0,2.103837,True
0,0,1.227682,False
0,1,0.7187483,False
1,0,-1,False
1,1,-1,False
