Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,0.7276375,False
1,1,4.300138,True
0,1,2.865045,True
0,0,3.643844,True
0,1,2.203968,False
1,1,2.695304,True
1,0,4.7314,True
1,0,-1,False
1,1,-1,False
0,0,-1,False
