Target Area, Target sign,TargetFinding Time, TargetFinding result
0,1,1.146516,False
1,1,17.55753,False
0,1,24.83399,True
0,0,-1,False
1,1,-1,False
0,1,-1,False
0,0,-1,True
1,1,-1,False
1,1,-1,False
1,1,-1,False
