Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,1.695307,True
0,1,0,False
1,1,0,False
1,1,1.846284,True
0,1,4.358541,True
1,1,3.456558,True
0,1,0,True
0,1,1.449875,True
1,1,2.898524,True
1,0,0,False
