Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,1.824098,False
1,1,2.345537,True
0,1,7.712814,True
1,1,24.14277,True
0,1,-1,False
0,1,-1,False
0,1,-1,False
0,0,-1,False
1,1,-1,False
1,1,-1,False
