Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,10.33788,True
0,0,25.1263,True
1,1,2.460354,True
1,1,-1,False
0,1,-1,False
1,0,-1,False
0,0,-1,False
1,1,-1,False
0,1,-1,False
0,0,-1,False
