Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,1.824299,True
0,0,0,True
0,1,1.229802,True
0,1,1.527104,True
1,1,0,True
1,1,2.684042,True
0,0,2.167641,True
1,0,0,True
1,1,6.006086,True
0,0,2.264128,True
