Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,1.676829,True
0,1,1.776517,True
1,1,0,True
1,1,1.654058,True
1,1,3.01863,True
1,0,2.111592,True
1,1,0,False
0,1,1.541736,True
0,1,0,True
0,1,1.349405,True
