Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,1.226117,False
0,1,9.195969,True
1,0,1.912588,True
0,1,0,False
0,0,2.80567,True
0,1,1.695167,True
1,1,1.556351,True
1,0,-1,False
1,0,-1,False
0,0,-1,False
