Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,2.031185,True
1,0,1.618782,True
0,1,2.326492,True
1,1,1.306628,True
1,0,3.255563,True
0,1,1.595596,True
0,1,1.495095,True
0,0,1.659869,True
1,0,-1,False
0,1,-1,False
