Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,5.930645,True
0,0,0,True
1,1,1.333333,True
0,1,1.321507,False
1,1,1.955848,True
1,0,1.828296,True
1,0,3.840619,True
1,0,2.992451,True
0,0,-1,False
0,0,-1,False
