Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,1.541815,True
1,1,1.492821,True
1,0,1.652149,True
0,0,1.831245,True
1,0,2.115343,True
0,1,3.296043,True
1,0,1.3609,True
0,0,1.606733,True
0,1,-1,False
1,0,-1,False
