Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,2.377069,False
1,0,17.62333,True
1,1,1.988125,False
0,0,1.381083,True
0,1,3.55945,True
0,0,-1,False
1,0,-1,False
0,1,-1,False
1,1,-1,False
1,0,-1,False
