Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,5.517956,True
1,1,4.509328,True
0,0,0,False
1,1,4.022745,True
0,0,5.091276,True
0,0,0.4560459,True
0,1,6.587328,True
1,0,-1,False
1,1,-1,False
0,1,-1,False
