Target Area, Target sign,TargetFinding Time, TargetFinding result
0,1,1.925413,True
1,0,0,False
1,0,1.538594,True
0,1,1.307186,True
0,0,0,False
1,0,2.048635,True
0,1,1.775217,True
0,0,1.115728,True
1,0,1.224036,True
1,1,1.395516,True
