Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,2.779689,True
1,0,2.072559,True
1,0,4.412827,True
0,1,4.527625,False
1,1,2.477872,True
1,0,2.09856,True
1,0,2.069454,True
0,0,-1,False
0,0,-1,False
0,1,-1,False
