Target Area, Target sign,TargetFinding Time, TargetFinding result
1,0,2.985179,True
1,1,3.382236,True
0,0,3.328921,True
1,1,2.157644,True
0,0,1.87747,True
0,0,2.72413,True
0,1,-1,False
1,0,-1,False
1,0,-1,False
0,0,-1,False
