Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,1.36375,True
1,0,2.875453,True
0,1,1.350192,True
1,0,1.934965,True
1,0,1.588575,True
0,1,1.485756,True
1,0,2.06679,True
0,0,1.501505,True
1,1,-1,False
0,0,-1,False
