Target Area, Target sign,TargetFinding Time, TargetFinding result
1,1,1.324816,False
1,0,1.247675,True
0,1,1.83862,True
0,0,1.56293,True
1,1,1.570194,True
0,0,1.620588,True
0,0,1.855996,True
1,1,1.624155,True
0,1,-1,False
1,1,-1,False
