Target Area, Target sign,TargetFinding Time, TargetFinding result
0,0,3.256324,True
0,1,2.494776,True
0,1,6.882006,True
1,0,2.79392,False
0,1,2.027514,False
1,0,2.724993,True
1,0,1.632671,True
1,0,-1,False
1,0,-1,False
0,1,-1,False
