Target Area, Target sign,TargetFinding Time, TargetFinding result
1,1,2.395596,False
0,1,1.984103,True
1,0,0,False
1,0,7.460734,True
0,0,3.545329,True
0,1,12.93703,True
1,1,-1,False
1,1,-1,False
0,0,-1,False
0,0,-1,False
