Target Area, Target sign,TargetFinding Time, TargetFinding result
1,1,4.90457,True
0,0,7.408264,True
0,1,7.662069,True
1,0,3.195282,True
0,0,4.291522,True
1,1,0,False
0,0,-1,False
0,1,-1,False
1,1,-1,False
1,0,-1,False
